BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
003017817022,Rat230_2,0042,13,4,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,600,mg/kg,Middle
003017643008,Rat230_2,0042,13,5,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,600,mg/kg,Middle
003017817023,Rat230_2,0042,13,5,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,600,mg/kg,Middle
003017643018,Rat230_2,0042,14,2,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017820007,Rat230_2,0042,14,2,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017643019,Rat230_2,0042,14,3,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017820008,Rat230_2,0042,14,3,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017643020,Rat230_2,0042,14,5,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017820009,Rat230_2,0042,14,5,Kidney,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,600,mg/kg,Middle
003017643030,Rat230_2,0042,15,1,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017821013,Rat230_2,0042,15,1,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017644001,Rat230_2,0042,15,3,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017821014,Rat230_2,0042,15,3,Kidney,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017644002,Rat230_2,0042,15,4,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017821015,Rat230_2,0042,15,4,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,600,mg/kg,Middle
003017644012,Rat230_2,0042,16,1,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017821025,Rat230_2,0042,16,1,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017644013,Rat230_2,0042,16,4,Liver,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017821026,Rat230_2,0042,16,4,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017644014,Rat230_2,0042,16,5,Liver,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017821027,Rat230_2,0042,16,5,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,600,mg/kg,Middle
003017643009,Rat230_2,0042,17,1,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017817024,Rat230_2,0042,17,1,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017643010,Rat230_2,0042,17,2,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017817025,Rat230_2,0042,17,2,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017643011,Rat230_2,0042,17,4,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017817026,Rat230_2,0042,17,4,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
003017643021,Rat230_2,0042,18,3,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017820010,Rat230_2,0042,18,3,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017643022,Rat230_2,0042,18,4,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017820011,Rat230_2,0042,18,4,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017655025,Rat230_2,0042,18,5,Liver,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017820012,Rat230_2,0042,18,5,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
003017644003,Rat230_2,0042,19,2,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017821016,Rat230_2,0042,19,2,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017644004,Rat230_2,0042,19,3,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017821017,Rat230_2,0042,19,3,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017644005,Rat230_2,0042,19,5,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017821018,Rat230_2,0042,19,5,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
003017644015,Rat230_2,0042,20,1,Liver,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017821028,Rat230_2,0042,20,1,Kidney,B,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017644016,Rat230_2,0042,20,2,Liver,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017821029,Rat230_2,0042,20,2,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017644017,Rat230_2,0042,20,4,Liver,C,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017821030,Rat230_2,0042,20,4,Kidney,A,acetaminophen,APAP,00001,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
003017652018,Rat230_2,0061,01,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017652019,Rat230_2,0061,01,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017652020,Rat230_2,0061,01,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017652030,Rat230_2,0061,02,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017653001,Rat230_2,0061,02,3,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017653002,Rat230_2,0061,02,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017660024,Rat230_2,0061,03,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017660025,Rat230_2,0061,03,3,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017660026,Rat230_2,0061,03,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
003017661006,Rat230_2,0061,04,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017661007,Rat230_2,0061,04,3,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017661008,Rat230_2,0061,04,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
003017652021,Rat230_2,0061,09,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,50,mg/kg,Low
003017652022,Rat230_2,0061,09,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,50,mg/kg,Low
003017652023,Rat230_2,0061,09,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,50,mg/kg,Low
003017653003,Rat230_2,0061,10,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,50,mg/kg,Low
003017653004,Rat230_2,0061,10,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,50,mg/kg,Low
003017653005,Rat230_2,0061,10,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,50,mg/kg,Low
003017660027,Rat230_2,0061,11,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,50,mg/kg,Low
003017660028,Rat230_2,0061,11,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,50,mg/kg,Low
003017660029,Rat230_2,0061,11,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,50,mg/kg,Low
003017661009,Rat230_2,0061,12,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,50,mg/kg,Low
003017661010,Rat230_2,0061,12,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,50,mg/kg,Low
003017661011,Rat230_2,0061,12,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,50,mg/kg,Low
003017652024,Rat230_2,0061,13,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Middle
003017652025,Rat230_2,0061,13,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Middle
003017652026,Rat230_2,0061,13,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Middle
003017653006,Rat230_2,0061,14,3,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Middle
003017653007,Rat230_2,0061,14,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Middle
003017653008,Rat230_2,0061,14,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Middle
003017660030,Rat230_2,0061,15,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Middle
003017661001,Rat230_2,0061,15,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Middle
003017661002,Rat230_2,0061,15,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Middle
003017661012,Rat230_2,0061,16,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Middle
003017661013,Rat230_2,0061,16,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Middle
003017661014,Rat230_2,0061,16,5,Liver,C,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Middle
003017652027,Rat230_2,0061,17,3,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,200,mg/kg,High
003017652028,Rat230_2,0061,17,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,200,mg/kg,High
003017652029,Rat230_2,0061,17,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,200,mg/kg,High
003017653009,Rat230_2,0061,18,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,200,mg/kg,High
003017653010,Rat230_2,0061,18,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,200,mg/kg,High
003017653011,Rat230_2,0061,18,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,200,mg/kg,High
003017661003,Rat230_2,0061,19,1,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,200,mg/kg,High
003017661004,Rat230_2,0061,19,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,200,mg/kg,High
003017661005,Rat230_2,0061,19,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,200,mg/kg,High
003017661015,Rat230_2,0061,20,2,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,200,mg/kg,High
003017661016,Rat230_2,0061,20,4,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,200,mg/kg,High
003017661017,Rat230_2,0061,20,5,Liver,B,isoniazid,INAH,00002,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,200,mg/kg,High
003017661018,Rat230_2,0066,01,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017661019,Rat230_2,0066,01,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017661020,Rat230_2,0066,01,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
003017661030,Rat230_2,0066,02,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017662001,Rat230_2,0066,02,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017662002,Rat230_2,0066,02,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
003017662012,Rat230_2,0066,03,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017662013,Rat230_2,0066,03,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017662014,Rat230_2,0066,03,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
003017662024,Rat230_2,0066,04,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017662025,Rat230_2,0066,04,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017662026,Rat230_2,0066,04,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
003017661021,Rat230_2,0066,11,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,30,mg/kg,Low
003017661022,Rat230_2,0066,11,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,30,mg/kg,Low
003017661023,Rat230_2,0066,11,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,30,mg/kg,Low
003017662003,Rat230_2,0066,12,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,30,mg/kg,Low
003017662004,Rat230_2,0066,12,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,30,mg/kg,Low
003017662005,Rat230_2,0066,12,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,30,mg/kg,Low
003017662015,Rat230_2,0066,13,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,30,mg/kg,Low
003017662016,Rat230_2,0066,13,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,30,mg/kg,Low
003017662017,Rat230_2,0066,13,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,30,mg/kg,Low
003017662027,Rat230_2,0066,14,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,30,mg/kg,Low
003017662028,Rat230_2,0066,14,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,30,mg/kg,Low
003017662029,Rat230_2,0066,14,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,30,mg/kg,Low
003017661024,Rat230_2,0066,16,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
003017661025,Rat230_2,0066,16,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
003017661026,Rat230_2,0066,16,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle
003017662006,Rat230_2,0066,17,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
003017662007,Rat230_2,0066,17,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
003017662008,Rat230_2,0066,17,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle
003017662018,Rat230_2,0066,18,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
003017662019,Rat230_2,0066,18,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
003017662020,Rat230_2,0066,18,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle
003017662030,Rat230_2,0066,19,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
003017663001,Rat230_2,0066,19,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
003017663002,Rat230_2,0066,19,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle
003017661027,Rat230_2,0066,21,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
003017661028,Rat230_2,0066,21,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
003017661029,Rat230_2,0066,21,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,High
003017662009,Rat230_2,0066,22,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
003017662010,Rat230_2,0066,22,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
003017662011,Rat230_2,0066,22,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,High
003017662021,Rat230_2,0066,23,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
003017662022,Rat230_2,0066,23,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
003017662023,Rat230_2,0066,23,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,High
003017663003,Rat230_2,0066,24,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
003017663004,Rat230_2,0066,24,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
003017663005,Rat230_2,0066,24,3,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,High
003017670011,Rat230_2,0067,01,1,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017670012,Rat230_2,0067,01,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017670013,Rat230_2,0067,01,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
003017670023,Rat230_2,0067,02,2,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017670024,Rat230_2,0067,02,4,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
003017670025,Rat230_2,0067,02,5,Liver,B,carbon tetrachloride,CCL4,00003,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
